,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MSTRG.9830,71.77573821,5.466852381,0.661231028,8.267688823,1.37E-16,8.60E-06
MSTRG.41153,90.44045588,1.009881368,0.163737628,6.167680453,6.93E-10,0.003337104
MSTRG.50672,1198.241523,3.95553306,0.449925271,8.791533426,1.48E-18,1.53E-06
MSTRG.50674,64.45450726,2.549698393,0.530198913,4.808946855,1.52E-06,0.047461292
MSTRG.9301,226.3054402,1.818574192,0.322514653,5.638733537,1.71E-08,0.010511025
MSTRG.37033,31.6148924,3.557247755,0.481688127,7.384960422,1.52E-13,0.000122427
MSTRG.32979,85.2028039,-1.438579678,0.261005569,-5.511681932,3.55E-08,0.013730897
MSTRG.58899,1400.182417,2.213187151,0.461796023,4.792564339,1.65E-06,0.048587403
MSTRG.38092,219.0000702,1.208961612,0.252288847,4.791974069,1.65E-06,0.048587403
MSTRG.49449,402.6168432,-0.516399969,0.106024641,-4.870565591,1.11E-06,0.042948316
MSTRG.11169,19.74313089,2.751524311,0.52645594,5.226504441,1.73E-07,0.02392116
MSTRG.57050,238.3832827,7.509950539,1.114296778,6.739632285,1.59E-11,0.000763293
MSTRG.34595,6.84522957,5.589105897,0.962878939,5.804577988,6.45E-09,0.007397822
MSTRG.23979,262.2186054,1.034065121,0.212287026,4.871070746,1.11E-06,0.042948316
MSTRG.28060,51.78942646,5.434211752,0.463197553,11.73195264,8.74E-32,7.66E-12
MSTRG.49282,169.3448564,2.092083975,0.306624365,6.822954123,8.92E-12,0.000609739
MSTRG.12837,887.451008,0.678608392,0.11267365,6.02277813,1.71E-09,0.004546264
MSTRG.23159,678.7653328,2.98564035,0.480261749,6.216694036,5.08E-10,0.002931922
MSTRG.23155,687.1362643,2.426954196,0.413884253,5.863847624,4.52E-09,0.006595048
MSTRG.18389,282.1789809,2.872684248,0.373872096,7.683601627,1.55E-14,5.04E-05
MSTRG.53917,224.126033,0.550781744,0.098293336,5.603449486,2.10E-08,0.011378502
MSTRG.18381,20.99667026,2.379498666,0.446916251,5.324260779,1.01E-07,0.019948923
MSTRG.1221,8.27999131,4.52793535,0.749280818,6.043041864,1.51E-09,0.004382246
MSTRG.4720,285.6342714,-0.68578644,0.131272237,-5.224154443,1.75E-07,0.023960597
MSTRG.35384,76.06137365,-0.939948177,0.180184351,-5.216591636,1.82E-07,0.024321301
MSTRG.957,288.7666446,2.95628173,0.36387473,8.124449126,4.49E-16,1.29E-05
MSTRG.27332,117.9278464,-0.86706993,0.159505933,-5.435972895,5.45E-08,0.015916166
MSTRG.3710,782.4570704,1.39475396,0.250422911,5.569594077,2.55E-08,0.012266883
MSTRG.50548,150.4491606,1.146215649,0.225252513,5.088580955,3.61E-07,0.029764092
MSTRG.42816,527.5039416,-0.624146605,0.113875702,-5.48094628,4.23E-08,0.01452297
MSTRG.34614,4.90047575,2.258723666,0.455683494,4.956781834,7.17E-07,0.0373027
MSTRG.44542,396.9760962,1.135285912,0.231055787,4.913471022,8.95E-07,0.040019143
MSTRG.42494,6.827110664,1.67534667,0.33391683,5.017257345,5.24E-07,0.033409509
MSTRG.50734,599.5012277,1.126274546,0.20887966,5.391978058,6.97E-08,0.017438849
MSTRG.39003,561.150296,3.835766786,0.272814595,14.05997647,6.69E-45,1.49E-12
MSTRG.33988,74.41502097,1.129283457,0.21651358,5.215762721,1.83E-07,0.024321301
MSTRG.54134,235.7320396,1.978657747,0.300758708,6.578887645,4.74E-11,0.001191246
MSTRG.496,134.5758722,1.202684665,0.246408125,4.880864478,1.06E-06,0.042498797
MSTRG.17680,442.3328666,1.423773093,0.218435047,6.518061591,7.12E-11,0.001380929
MSTRG.22861,308.5749975,1.540335084,0.27266576,5.649169464,1.61E-08,0.010333098
MSTRG.49970,13.50055608,-2.175521621,0.400397298,-5.433407348,5.53E-08,0.01594461
MSTRG.39243,130.0399703,1.360969678,0.165273739,8.234639602,1.80E-16,9.30E-06
MSTRG.54151,42.56235264,4.08213431,0.718375524,5.682451829,1.33E-08,0.009828146
MSTRG.32304,107.1440806,4.008805372,0.663244199,6.044237373,1.50E-09,0.004382246
MSTRG.7422,3386.24448,-2.086273957,0.396325711,-5.264038887,1.41E-07,0.022359275
MSTRG.15836,44.7506632,3.094383277,0.447879844,6.90895855,4.88E-12,0.000491281
